店铺名字,类别,id,月销售,经度,纬度
MIO甜品(美学生活馆店),奶茶果汁,E12456960694738601923,205,114.411453,23.06325
几分甜奶茶糖水小吃店,奶茶果汁,E7847505800218797438,2039,114.404127,23.094562
乐品贡茶(港惠店),奶茶果汁,E16076179968976269792,239,114.418307,23.07179
Sunny(美博城店),奶茶果汁,E10463381165555941836,218,114.409303,23.081944
绿柠吧汉堡小吃饮品（三环店),奶茶果汁,E11665324583261999742,104,114.409327,23.056553
肆·多茶底水果茶,奶茶果汁,E5625564812637442853,239,114.41181,23.07832
贡茶(九中店),奶茶果汁,E14547230731451289845,822,114.414542,23.078391
麦克奶茶汉堡(苏屋墩店),奶茶果汁,E10056923452273573570,76,114.42109,23.063489
钟先森甜品铺(麦地路店),奶茶果汁,E8883484616856261614,102,114.417443,23.078973
尚品贡茶(港惠店),奶茶果汁,E17576459691178695066,93,114.418318,23.071357
茶一巷(九中店),奶茶果汁,E13400680321292295593,74,114.414965,23.0788402
贡茶(河南岸店),奶茶果汁,E16264219945256502499,96,114.419902,23.069384
郭师傅饼店(河南岸店),奶茶果汁,E11857042885015282350,170,114.417945,23.069851
TheThree(河南岸店),奶茶果汁,E2502425924455173798,48,114.418144,23.064459
闲情咖啡西餐厅(西湖店),奶茶果汁,E8596514461559928605,17,114.403779,23.094274
58度C,奶茶果汁,E625554634364553705,65,114.416618,23.078052
1314一杯会说话的茶(女人世界店),奶茶果汁,E16897180704077183220,45,114.416136,23.077796
匠茶(直营店),奶茶果汁,E7741939770883818114,42,114.41317,23.076862
哥伦布冰淇淋(水东西路店),奶茶果汁,E4009178733433528117,25,114.410719,23.090481
老虎堂黑糖專売(河南岸店),奶茶果汁,E17295552587926503753,40,114.418641,23.070218
甄茶局,奶茶果汁,E1037402524995314385,37,114.416351,23.068714
初礼休闲吧,奶茶果汁,E6631556966985613872,22,114.418456,23.07754
酸奶紫米露,奶茶果汁,E9550333191320588939,78,114.404241,23.092619
屿茶(赛格店),奶茶果汁,E5998362115496263526,63,114.436346,23.087577
徐其修凉茶,奶茶果汁,E13317187513182404258,183,114.416913,23.07637
森椰,奶茶果汁,E14702738405150547477,12,114.405346,23.093296
非常茶饮9+8（南坛店）,奶茶果汁,E15424535744774861842,35,114.405422,23.077122
红绿茶台湾水果茶,奶茶果汁,E2415014110315966043,4,114.420285,23.048171
茶宝宝,奶茶果汁,E7601789952345932896,31,114.41923,23.066831
壹间奶茶,奶茶果汁,E154000400429062414,23,114.410074,23.055982
喜悦之茶,奶茶果汁,E9090696571848829819,4,114.414754,23.078539
茶礼,奶茶果汁,E419977787815060992,44,114.421368,23.068191
禧爱贡茶,奶茶果汁,E12217858676195799171,106,114.422892,23.04647
新冰城&潮汕小吃.果汁冰沙.刨冰.甜品,奶茶果汁,E14252979827640805504,567,114.420043,23.066884
MOOTEA末茶,奶茶果汁,E11729298617330251430,61,114.407924,23.081789
惠城往事,奶茶果汁,E11583136043269912094,38,114.415425,23.073502
歡記茶檔,奶茶果汁,E665397333981883703,404,114.413206,23.078699
蜜思Miss茶饮,奶茶果汁,E12037491005045605156,18,114.421402,23.068658
唛茶坊（河南岸店）,奶茶果汁,E12221702904632307412,5,114.42148,23.067773
漫雪皇后(河南岸店),奶茶果汁,E13813265102032025976,44,114.421274,23.068751
半口甜,奶茶果汁,E17296658296849523202,2,114.414385,23.086554
KO.TEA 可茶,奶茶果汁,E11368755341950724385,106,114.413045,23.079699
屋咖,奶茶果汁,E17470234137709919049,68,114.418188,23.086292
小瑾茶,奶茶果汁,E16549438689787676778,20,114.426037,23.088295
茶掌门,奶茶果汁,E10059758221467474050,54,114.42589,23.084133
最后防线&奶茶(港惠店),奶茶果汁,E10359043574093059134,5,114.419206,23.069534
庶心糖甜品,奶茶果汁,E16241560798762704887,0,114.422047,23.067641
下课铃,奶茶果汁,E4738273300776384445,1,114.404839,23.079879
YoYo茶饮,奶茶果汁,E6638438765655362425,0,114.426812,23.074492
芒果捞,奶茶果汁,E2014024997892300211,1,114.406362,23.085749
果逅&TNCO,奶茶果汁,E10711192045643391873,1,114.436346,23.087577
EPOCH(凤茗阁茶饮店),奶茶果汁,E3660036487745144749,56,114.428241,23.063171
金葫芦（惠城桥东店）,奶茶果汁,E9101278699505426982,0,114.408827,23.088606
贡茶(帝速店),奶茶果汁,E5039679109677571038,0,114.419261,23.063444
贡茶(螺子湖店),奶茶果汁,E561078102406314140,1,114.417163,23.074272
茶的物语,奶茶果汁,E16406530048993556373,0,114.429628,23.043265
纯粹(桥东店),奶茶果汁,E17281515211973394685,0,114.412708,23.088481
吾艺氏茶集(港惠店),奶茶果汁,E17512945916837926330,1647,114.415733,23.067686
大卡司奶茶小吃(南门路店),奶茶果汁,E5179872551034400338,95,114.404647,23.085399
Deeptea深水茶(惠州店),奶茶果汁,E1539473637025197066,808,114.42165,23.084722
绿岛村奶茶店(步行街店),奶茶果汁,E11602248132175335663,40,114.405139,23.092548
非常茶饮9+8（老惠高店）,奶茶果汁,E3224952254613450742,64,114.419786,23.087763
非常茶饮9+8（九中店）,奶茶果汁,E17624407792566997253,64,114.414627,23.07817
98K茶,奶茶果汁,E13384670428033316348,57,114.407651,23.069682
地铁站(吉之岛店),奶茶果汁,E5719447186036261381,68,114.429977,23.086622
阿中木瓜牛奶（港惠店）,奶茶果汁,E3080504796072990677,43,114.416472,23.068277
下午三点·水果茶(惠州麦兴店),奶茶果汁,E5864851618267777652,44,114.407738,23.072224
休闲小吃店,奶茶果汁,E1921972034269896006,36,114.420261,23.087696
绿岛村(东平市场店),奶茶果汁,E15758373856847203118,99,114.425905,23.084897
老虎堂黑糖専壳(东平赛格店),奶茶果汁,E14504439987592018966,111,114.43642,23.08763
初见时光,奶茶果汁,E15995241620840468523,44,114.421435,23.04701
寻花吻茶(优汇佳店),奶茶果汁,E3261654246398468450,33,114.414844,23.076624
我的茶,奶茶果汁,E17156933268887259982,9,114.41691,23.068484
皇茶（东平店）,奶茶果汁,E6782495189077269005,39,114.426029,23.084659
四季原著,奶茶果汁,E12540525876744024169,16,114.404037,23.092794
清柠坊,奶茶果汁,E15074478265713957390,24,114.436958,23.088142
Tops概念烘培(郭师傅南坛店),奶茶果汁,E3058853284516889112,57,114.41053,23.081514
古の茶,奶茶果汁,E2507521457787060820,33,114.415681,23.056934
喜乐堡奶茶水果茶,奶茶果汁,E3596540219641127565,3,114.423671,23.054438
茶桂坊,奶茶果汁,E16170977329280980544,31,114.417893,23.072327
鹿角戏,奶茶果汁,E12350601793636449312,15,114.436428,23.087751
小嘴乐优,奶茶果汁,E1832167915294305426,0,114.4286,23.084299
UNI咖啡(数码街店),奶茶果汁,E18187686692520225874,24,114.411041,23.080364
柠记(青雨林店),奶茶果汁,E10703218578975400830,16,114.417181,23.057613
嗒柠餐饮店(新天虹店),奶茶果汁,E14527277993186596483,54,114.417702,23.057602
贡茶(惠大店),奶茶果汁,E5687405392226753156,0,114.421902,23.05208
茗语贡茶,奶茶果汁,E3073327599192442993,120,114.423935,23.05433
鲜芋鲜(江北佳兆业店),奶茶果汁,E12175266835118824880,55,114.417175,23.116181
一芳台湾水果茶（惠州华贸店）,奶茶果汁,E1689298645338977421,1085,114.415828,23.103461
杜小姐休闲餐吧,奶茶果汁,E13533774381148494282,28,114.42953,23.035122
圣洛雪,奶茶果汁,E5594340944104280268,66,114.421147,23.05236
正果,奶茶果汁,E10695089293615708240,1,114.418337,23.085875
拾月茶饮店,奶茶果汁,E9756547150683801485,7,114.429017,23.080482
春阳茶事,奶茶果汁,E13939287782361742056,9,114.41435,23.104352
行楽,奶茶果汁,E17694737849061637154,4,114.422688,23.084892
书亦烧仙草(惠州西湖店),奶茶果汁,E4140690689603118057,7,114.40619,23.0929
恋茶派对(东平店),奶茶果汁,E1637310132400685106,19,114.425924,23.084274
Energytea茶稻谷,奶茶果汁,E6800213604465386228,3,114.405281,23.09117
乐品贡茶(江北店),奶茶果汁,E13438019393183646923,2591,114.412567,23.109484
米芝莲(华贸店),奶茶果汁,E13000098165666446650,422,114.414282,23.104523
地铁站港饮(佳兆业店),奶茶果汁,E14079222406493050955,1128,114.419489,23.11635
尚品贡茶(佳兆业店),奶茶果汁,E1288058081027513732,94,114.413299,23.10935
一芳台湾水果茶(方直店),奶茶果汁,E6876059819472745241,1750,114.429516,23.065368
茶仙境,奶茶果汁,E10784706357228404512,593,114.428024,23.106511
水果工坊（华贸店）,奶茶果汁,E3887686039347000656,56,114.4147,23.10444
一夫茶(佳兆业店),奶茶果汁,E10102527386274157710,95,114.41903,23.116176
禧御贡茶（步行街店）,奶茶果汁,E2350263861441343572,6,114.40556,23.092255
糖水奶茶,奶茶果汁,E1622410049720506402,13,114.419483,23.128184
小黑茶,奶茶果汁,E3276364667228283278,0,114.426305,23.116109
海天堂（下埔店）,奶茶果汁,E16771364272216786417,1,114.411484,23.081957
小摘堂茶(惠州华贸中心店),奶茶果汁,E6218891276447990006,136,114.41671,23.103964
贡茶,奶茶果汁,E14864017050063243348,65,114.414009,23.109749
青花茶,奶茶果汁,E10806996068737795341,37,114.405119,23.087432
FUXKJUICE(华贸店),奶茶果汁,E14605484297824104176,6,114.416409,23.103593
一味sup！奶茶糖水小吃(江北店),奶茶果汁,E8142243049302748448,62,114.426689,23.112928
益千堂(下角店),奶茶果汁,E2264893912713358071,0,114.388913,23.10834
CLBAKE枫焙(江北店),奶茶果汁,E5523050069660375077,46,114.426752,23.106705
巴士站tea,奶茶果汁,E13598966784112200039,56,114.404685,23.086504
花芝烧仙草·奶茶小吃,奶茶果汁,E14957605303803889747,1798,114.420597,23.126914
禧裕贡茶(江北店),奶茶果汁,E7355106011192817775,1712,114.412337,23.118657
KEEYIOTEA可以哦,奶茶果汁,E3558621876902176342,2429,114.420787,23.122266
Taning挞柠·柠檬茶(佳兆业店),奶茶果汁,E5181664671944838616,326,114.418681,23.116753
6号茶铺,奶茶果汁,E18012180899407705613,185,114.417091,23.125384
茶秘TeaSecret,奶茶果汁,E6330684273756142207,37,114.418996,23.113829
茶谷地,奶茶果汁,E9282738168444662496,15,114.419776,23.122718
ALS贡茶,奶茶果汁,E12604639329892462582,52,114.406895,23.111824
金葫芦凉茶(惠州江北店),奶茶果汁,E4358875192292215695,45,114.411667,23.124123
绅士咖啡馆,奶茶果汁,E4269271060782887715,14,114.414296,23.121757
御质贡茶(江北店),奶茶果汁,E15807192580391356712,11,114.42297,23.124514
花蜜里,奶茶果汁,E16033167023552721743,89,114.410466,23.101187
小布汀奶茶,奶茶果汁,E15596117603180154595,64,114.423288,23.124138
糖人街甜品·奶茶(义乌店),奶茶果汁,E2752198144421221502,39,114.419983,23.123287
冰岛奶茶,奶茶果汁,E13480187356472121027,10,114.416148,23.12527
圆盘小米屋,奶茶果汁,E1890820395575683677,117,114.427422,23.121191
御品贡茶(江北店),奶茶果汁,E7791635079073021805,1223,114.416623,23.121232
益禾堂,奶茶果汁,E4055782505180057382,0,114.420433,23.122978
茶鱼楽,奶茶果汁,E2666582689632165561,0,114.414214,23.118604
舞茶道(佳兆业店),奶茶果汁,E12934715011818453129,233,114.418503,23.116872
33°C茶室,奶茶果汁,E1762644415800738819,78,114.424194,23.146999
茶记.(奶茶炸鸡汉堡店),奶茶果汁,E9839974975607877236,48,114.423201,23.143814
奶思,奶茶果汁,E14444884416383845257,42,114.423824,23.141437
纯源鲜奶吧,奶茶果汁,E11416702358895536158,16,114.428228,23.132154
小丫丫奶茶店,奶茶果汁,E7882327296038900597,1,114.425384,23.146564
万寻奶茶,奶茶果汁,E11723495118970445383,12,114.435939,23.133035
绿柠吧,奶茶果汁,E17279106813651337585,178,114.422746,23.142619
一杯便知答案茶,奶茶果汁,E8058927929172262699,150,114.408387,23.168507
蓝度氧茶,奶茶果汁,E5642924121295826702,18,114.425884,23.11523
九号厅茶饮,奶茶果汁,E16020439159419234330,164,114.40711,23.189452
浪漫时刻浪漫雪,奶茶果汁,E3379177932343921730,41,114.408806,23.187587
酷丫茶饮,奶茶果汁,E13230947989609600392,89,114.427979,23.177581
皇家贡茶(小金口店),奶茶果汁,E18066227532338052952,41,114.408492,23.188239
致青春休闲吧,奶茶果汁,E6282137336644962462,0,114.421499,23.171627
快点点奶茶果汁甜品,奶茶果汁,E17074387471976886459,58,114.418205,23.172945
茶遇奶啡,奶茶果汁,E4682692034851996816,50,114.418901,23.161445
闲语阁奶茶店,奶茶果汁,E18249106200577372050,1,114.406115,23.179752
绿柠吧(奶茶炸鸡汉堡),奶茶果汁,E13529016238390343913,175,114.411454,23.179849
岛滋古法黑糖(葵涌店),奶茶果汁,E9771552189552666319,168,114.425865,22.629682
么么哒奶茶店,奶茶果汁,E2018599217334522985,70,114.422763,22.633648
原叶鲜茶,奶茶果汁,E12717822904606651581,42,114.422996,22.63238
茶风古韵(葵涌店),奶茶果汁,E5592556987243538174,39,114.430394,22.636037
8090鲜萃茶,奶茶果汁,E2289813946988859043,17,114.434636,22.632038
茶诺TEA PRO,奶茶果汁,E7107047615524426135,8,114.428983,22.639251
下午三点·水果茶(葵涌店),奶茶果汁,E9238967011776185545,29,114.403013,22.637566
臻我biubiu乐,奶茶果汁,E13053212900593843800,62,114.434257,22.752854
皇冠奶茶,奶茶果汁,E17869139478313689821,933,114.446341,22.779306
小确茶,奶茶果汁,E2171716329021670305,108,114.459595,22.791155
只享鲜酸奶牛(好宜多店),奶茶果汁,E4142003315791096990,93,114.470833,22.793317
御喜贡茶,奶茶果汁,E8659608939152226048,1864,114.452589,22.776364
奶茶馆,奶茶果汁,E12544612888696563875,1,114.429642,22.834826
禧御贡茶(惠大店),奶茶果汁,E15056233618026855717,1578,114.424059,23.053216
9+8鲜榨果汁,奶茶果汁,E4173482664241090056,105,114.421049,23.047174
蜜巢炸鸡小吃甜品,奶茶果汁,E17822525747089392930,54,114.431368,23.042907
米芝莲,奶茶果汁,E18072223381003500895,78,114.416153,23.057033
大口九饮品(惠港店),奶茶果汁,E1349390305314951976,34,114.420669,23.048193
下午三点·水果茶(惠州瑞峰三环天虹店),奶茶果汁,E3083414410522312438,58,114.416305,23.056961
1017甜品花田豆花（演达店）,奶茶果汁,E18141659504372778269,135,114.420077,23.053408
伴夏(惠州学院店),奶茶果汁,E9945713315914897862,860,114.420625,23.047273
淳茶(奶茶.小吃）,奶茶果汁,E1912130834699434705,210,114.422,23.045818
三生三茶(中苑食堂店),奶茶果汁,E13453982778892664638,34,114.415933,23.034591
舞茶道(麦兴路店),奶茶果汁,E2350125345935486460,503,114.407671,23.071512
look路客佳(冰塘店),奶茶果汁,E995774526003745609,25,114.429885,23.043408
夏果先生(中苑食堂店),奶茶果汁,E16015208784969151746,1,114.415933,23.034611
CoCo都可(港惠新天地店),奶茶果汁,E553284365407376305,1352,114.416553,23.068133
鹿角巷The Alley（惠州港惠新天地店）,奶茶果汁,E15649377913933944893,97,114.416655,23.068307
舞茶道（螺子湖店）,奶茶果汁,E16841452798570345199,344,114.418601,23.070312
绿岛村(华罗庚店),奶茶果汁,E13230905736837342221,22,114.4492121,23.07580903
相遇课余饭后,奶茶果汁,E15512934183694309195,37,114.419213,23.036748
冰雪风情(惠州学院店),奶茶果汁,E1454005021220517036,83,114.421169,23.047951
阿里山贡茶,奶茶果汁,E11205906211083323191,33,114.44779,23.073604
老虎山台湾黑糖专売（港惠新天地）,奶茶果汁,E1192649903248249775,18,114.415988,23.068864
下午三点·水果茶(第九中学店),奶茶果汁,E8877343283396011581,1,114.414794,23.080541
The Three(方直店),奶茶果汁,E17518504539951463966,1,114.44632,23.074115
茶与言,奶茶果汁,E3269307847530915771,0,114.43371,23.075107
御可贡茶(大湖溪店),奶茶果汁,E3783668095262086919,1181,114.452839,23.091629
鹿角巷The Alley（惠州佳兆业店）,奶茶果汁,E14647001597878675743,84,114.41922,23.116935
乐芙,奶茶果汁,E15542803722420388220,28,114.430411,23.086609
鹿角巷THEALLEY,奶茶果汁,E8126087058160836993,46,114.448072,23.076011
四云奶盖贡茶,奶茶果汁,E5319445065206973853,129,114.414282,23.104523
CoCo都可(华贸中心店),奶茶果汁,E18338486195469720682,763,114.41616,23.10312
奉茶(佳兆业店),奶茶果汁,E13931810989182003811,337,114.41861,23.116004
九叔公的翅与茶,奶茶果汁,E17411135013365280518,438,114.419952,23.117361
快乐番薯(惠城水口华昌店),奶茶果汁,E8772635453452062330,429,114.455234,23.1052
传闻奶茶小吃,奶茶果汁,E5761055131103733102,336,114.451878,23.087884
香港满芬(华贸店),奶茶果汁,E12501556157758084494,48,114.414638,23.104304
煌旗茶度,奶茶果汁,E12177691799718360676,179,114.455887,23.104293
恋味,奶茶果汁,E17245986424713154684,9,114.424436,23.114542
寸茶,奶茶果汁,E8733522390887315109,0,114.426426,23.112744
鹤沁茶(江北店),奶茶果汁,E4767232237564040057,168,114.424405,23.112625
我是酸奶君（华贸天地店）,奶茶果汁,E13008135708767435976,1,114.4146413,23.10440365
龍茶(乌石店),奶茶果汁,E17802079992122500198,166,114.422395,23.142082
霓巷neon,奶茶果汁,E3011023562628562706,26,114.472874,22.598133
雪遇贡茶(万达店),奶茶果汁,E10394698423560975496,3453,114.477609,22.760395
TEASISTER茶小妹(福鑫广场店),奶茶果汁,E4434861697134745595,294,114.4731,22.727642
蜜源茶饮(蔚蓝天地店),奶茶果汁,E1296307277343200863,43,114.447381,22.743028
COCO奶茶,奶茶果汁,E6322902044528497576,99,114.471969,22.727322
HoneyCup哈尼卡布奶茶,奶茶果汁,E10080608576312921652,67,114.475416,22.735581
茶樱,奶茶果汁,E2789575276927475487,58,114.473162,22.727859
趣烤茶(世纪城店),奶茶果汁,E4842860756433185826,50,114.472504,22.727663
爽洋洋奶茶汉堡店,奶茶果汁,E15440773693193073445,48,114.476557,22.729045
GOODTEA古茶,奶茶果汁,E13556765497348569692,72,114.473907,22.735684
初茶町台湾茶饮(世纪城店),奶茶果汁,E17814298368965923362,48,114.472373,22.727712
和乐雪,奶茶果汁,E7165955841055001058,24,114.471215,22.726942
七钟茶,奶茶果汁,E12597949952360246942,47,114.473162,22.727859
IM茶(东晟店),奶茶果汁,E6507764638569093833,0,114.467128,22.72755
康顺堂凉茶店,奶茶果汁,E13642005783359346424,7,114.473162,22.727859
语茶,奶茶果汁,E8175646314799635535,27,114.472379,22.72754
PINKTEA台荟茶饮,奶茶果汁,E426994727980355459,2585,114.476576,22.769685
下午三点,奶茶果汁,E12236103237017420323,783,114.475648,22.76982
贡茶MZYDC(惠阳店),奶茶果汁,E15772627320637525458,2366,114.473495,22.78042
1024茶(壹中心店),奶茶果汁,E2697227408023829635,332,114.453599,22.782287
先生e茶,奶茶果汁,E16280181594454384232,248,114.47543,22.781933
深巷冰室(西区店),奶茶果汁,E17975472039171161215,75,114.474657,22.761532
TEASISTER茶小妹(万达店),奶茶果汁,E9044169622378670476,83,114.476212,22.756111
里巴多奶茶店,奶茶果汁,E4246696649618569535,95,114.475735,22.75957
弗蕾亚,奶茶果汁,E4837797991690237313,45,114.474453,22.770636
初茶町台湾茶饮(新天虹店),奶茶果汁,E16708414687850427314,45,114.47516,22.77089
优茶饮吧,奶茶果汁,E14842191733626190466,23,114.481195,22.760931
SENTEA森茶(壹中心店),奶茶果汁,E12818725741434398189,2686,114.453697,22.782671
茶咖,奶茶果汁,E14685814120667333130,0,114.45269,22.776618
贡茶台资味,奶茶果汁,E7845747058466479270,0,114.463604,22.785539
御品贡茶(万达店),奶茶果汁,E9742530631850520016,524,114.475277,22.75857
奈斯,奶茶果汁,E924022517684908986,51,114.480033,22.756547
答案茶(万达店),奶茶果汁,E7246347078929105628,56,114.47918,22.756152
恬茶,奶茶果汁,E2427221483449013649,714,114.478054,22.781735
桑の茶,奶茶果汁,E13457499874999922666,96,114.467904,22.798836
壹佳甘草水果,奶茶果汁,E9994987981957329402,40,114.47833,22.786913
寻小鲜酸奶水果捞,奶茶果汁,E638965469114257424,80,114.474588,22.789491
御制贡茶世界好茶,奶茶果汁,E11384873624770235893,27,114.472495,22.770356
Summer甜品,奶茶果汁,E17021789552219481712,18,114.454917,22.780876
至尚饮品,奶茶果汁,E14166151724420982755,10,114.47079,22.78127
蜜香春奶茶店(西区店),奶茶果汁,E8520106660504622588,0,114.476261,22.763665
小茶印象,奶茶果汁,E3920729131189398892,0,114.473086,22.785797
奉茶-茶恋花(万联广场店),奶茶果汁,E10286887208685178739,34,114.463007,22.784486
雪遇贡茶(惠阳店),奶茶果汁,E7005449194844025727,2064,114.4672,22.784677
啊良冰室,奶茶果汁,E11268028603554563779,1835,114.465487,22.789714
隐茶,奶茶果汁,E8753778767625470345,143,114.461012,22.78077
至尊贡茶（太东店）,奶茶果汁,E14905083554384009654,253,114.460047,22.791251
快乐番薯(惠阳星河丹堤店),奶茶果汁,E1420683606460122679,356,114.484496,22.77219
大卡司(印象汇店),奶茶果汁,E17897734275711857249,1266,114.469207,22.793901
素匠.泰茶(星河CocoGraden店),奶茶果汁,E6757385621613258905,291,114.484439,22.772508
皇茶新世纪(创意园店),奶茶果汁,E4620631552347164349,653,114.468798,22.792536
一芳水果茶(壹中心店),奶茶果汁,E2020046724564541166,114,114.454164,22.783113
小清莱(壹中心店),奶茶果汁,E6797741238877466195,122,114.453118,22.782856
咘咘冰淇淋の茶,奶茶果汁,E4409726847673871130,9,114.46541,22.789051
小时刻奶茶小吃店,奶茶果汁,E2290779735280208600,83,114.46501,22.790018
2+1Dream,奶茶果汁,E17475393015651945080,351,114.467263,22.793088
邊度冰室（天虹店）,奶茶果汁,E17189689129197527590,42,114.45141,22.786319
雅岛,奶茶果汁,E4694830928806914313,11,114.475628,22.769729
小气茶,奶茶果汁,E13081968761832124763,73,114.471112,22.792755
波霸奶茶,奶茶果汁,E2792760921728538925,51,114.470621,22.792657
初见,奶茶果汁,E6152099581270096106,15,114.470734,22.781029
小南玉米汁,奶茶果汁,E568866180977734718,38,114.471112,22.792755
鲜泡茶,奶茶果汁,E18393944641423266701,60,114.473379,22.788311
華御禧贡茶(惠阳店),奶茶果汁,E6800241311414571724,1638,114.471405,22.798372
恋尚冰,奶茶果汁,E13568319846969426270,1808,114.476354,22.782277
漫谣浮生奶茶饮品小吃,奶茶果汁,E13416985967901750993,569,114.465939,22.791483
优探糖水奶茶店,奶茶果汁,E9893994807828139431,102,114.468969,22.785919
贡茶,奶茶果汁,E1546747912979122580,0,114.472051,22.781677
亦芯的茶,奶茶果汁,E287158036681871351,0,114.469074,22.794417
益禾堂,奶茶果汁,E17870999777454926833,0,114.469444,22.794183
MM家甜品,奶茶果汁,E8079906758904296548,712,114.466905,22.812486
乐品贡茶(惠阳店),奶茶果汁,E3801068927416903549,1360,114.462059,22.787454
松一松,奶茶果汁,E14621401849913117142,78,114.473399,22.783599
POLARCAFE,奶茶果汁,E2882706386374772640,57,114.471274,22.792585
iFcha一夫茶,奶茶果汁,E7476220104567561849,36,114.462668,22.812901
皇茶royalcha(白云路店),奶茶果汁,E985394948206669679,59,114.474975,22.795176
吉好食,奶茶果汁,E2761384437366923164,47,114.472144,22.781755
SENTEA森茶(创意园店),奶茶果汁,E5060262493416065657,1692,114.469428,22.792578
茶到,奶茶果汁,E6031169830816487751,215,114.476272,22.782403
裕创奶茶,奶茶果汁,E5996997011452445802,20,114.471898,22.781605
炑茶餐厅,奶茶果汁,E9238872350944613646,63,114.470503,22.792121
友茶道(三栋店),奶茶果汁,E4545398362380527562,135,114.44697,22.984608
下午三点·水果茶(惠州三栋店),奶茶果汁,E5739931145504370779,112,114.447768,22.984907
蜜芋,奶茶果汁,E14860835390421154059,98,114.471742,22.980212
满意答案TEA,奶茶果汁,E7594214456637813780,44,114.448445,22.98527
逸品茶,奶茶果汁,E10198321530118750882,93,114.473215,22.97997
奈の喜,奶茶果汁,E16950137781452161624,81,114.446229,22.988373
尚饮°水果奶茶(三栋店),奶茶果汁,E502256253328474782,51,114.482106,22.986868
趣昧奶茶店,奶茶果汁,E10771074689900018814,8,114.48955,22.9869
T茶(惠城店),奶茶果汁,E11911721698510659257,23,114.438803,23.011258
茶语果乐(惠院店),奶茶果汁,E8363612788762530672,106,114.42095,23.047975
北巷四年奶茶小吃(水口店),奶茶果汁,E12272040220582674655,354,114.453112,23.086719
下午三点·水果茶(惠州港惠新天地店),奶茶果汁,E2803657383675010015,40,114.415983,23.067912
泡泡U茶,奶茶果汁,E12007843934386131679,36,114.445484,23.074229
御可贡茶(水口店),奶茶果汁,E13513864211210303239,2307,114.466559,23.097578
QiQi贡茶,奶茶果汁,E6895570280237569024,350,114.451152,23.096598
梦启点贡茶,奶茶果汁,E3529371594331764991,101,114.451714,23.099368
大台北茶饮,奶茶果汁,E17470683639997711546,26,114.468879,23.108148
绿柠吧,奶茶果汁,E11618785145295370597,38,114.456365,23.105537
茶语轩,奶茶果汁,E4791867162525973565,136,114.451857,23.089925
转角爱奶茶咖啡糖水,奶茶果汁,E2686948354879151369,104,114.45685,23.106976
禧爱贡茶(水口店),奶茶果汁,E2361455202768766486,92,114.458151,23.100238
royaltea皇茶(水口店),奶茶果汁,E12360956944876669935,188,114.456583,23.105462
童妈甜品(云山店),奶茶果汁,E17866629660325311166,585,114.426689,23.112928
贞琴奶茶,奶茶果汁,E17513794695698206646,103,114.458499,23.107965
钦语37°2coffee,奶茶果汁,E9218442529465286255,53,114.462014,23.128636
KOOMATEA库玛茶,奶茶果汁,E9547022068034345671,463,114.457031,23.110239
春玉休闲来饮吧,奶茶果汁,E10006615840233751656,11,114.461427,23.120516
胜司(大鹏店),奶茶果汁,E16764530192972103564,84,114.477507,22.596554
地铁站（大鹏店）,奶茶果汁,E6630692607080774967,83,114.474667,22.593902
奥克奶茶店,奶茶果汁,E16666273111140123386,71,114.476884,22.596983
悟茶奶茶店,奶茶果汁,E13499163348868472333,68,114.474675,22.593922
大口九(大鹏店),奶茶果汁,E10084086501172371933,37,114.47756,22.592605
仙女茶铺,奶茶果汁,E10830971983091801404,58,114.475521,22.593362
TEA HOUSE 茶房,奶茶果汁,E10416279311187472096,31,114.476332,22.594594
休闲呢站(大鹏店),奶茶果汁,E1651223804309839996,0,114.477203,22.596261
耐思阳光原叶(大鹏店),奶茶果汁,E1539158142543072053,59,114.477074,22.596506
一杯便知答案茶,奶茶果汁,E14883719736022011228,11,114.474571,22.59329
皇茶,奶茶果汁,E974460169284250935,276,114.474898,22.593692
koko时光奶茶,奶茶果汁,E13996718056463921463,52,114.477458,22.735877
1314一杯会说话的茶,奶茶果汁,E18217082953561992832,15,114.470594,22.727576
张阿姨奶茶,奶茶果汁,E1510880065896916918,170,114.47116,22.728122
童妈甜品（淡水中梁店）,奶茶果汁,E4421202146244359641,542,114.472356,22.770796
蛋仔小茶,奶茶果汁,E8490832742669219634,48,114.480949,22.755146
满芬(灿邦城市广场店),奶茶果汁,E15220648011599547558,156,114.501878,22.75584
ROYALTEA皇茶(灿邦城市广场店),奶茶果汁,E16002648039831247782,86,114.50137,22.755057
御茶茶饮(万达区域店),奶茶果汁,E14139888008636351773,46,114.474753,22.757886
印象果茶(灿邦城市广场店),奶茶果汁,E14969235285570283800,68,114.501392,22.755611
果茶森林,奶茶果汁,E1523870840379185144,23,114.478291,22.756119
茶余酒后,奶茶果汁,E5737780625537777864,1,114.495214,22.753975
米芝莲(灿邦新天地店),奶茶果汁,E1280336105477670781,0,114.501423,22.755082
芝士客(灿邦城市广场店),奶茶果汁,E14437452690339816729,0,114.501435,22.755105
快乐番薯(惠阳大亚湾万达店),奶茶果汁,E12986479882734480612,321,114.48053,22.75494
亲爱的蜂蜜茶(灿邦城市广场店),奶茶果汁,E1758796824688425334,293,114.501793,22.755719
怀安堂凉茶,奶茶果汁,E5571063487734697654,143,114.476243,22.78842
小茶日记,奶茶果汁,E1516633141610438830,281,114.476329,22.782289
